review_id,user_id,business_id,stars_review,useful,funny,cool,text,date,name,city,state,stars_business,review_count,categories,review_count_user,average_stars,fans
453I3aMT_YCQW655gKkzdQ,SmaAK6il7pyldoqZrH7iTA,f82dhKNiUXsDVPMLqKYiIQ,4.0,0,0,1,"Food= Amazing
Service= Great
Prices= Reasonable

Stop reading and start eating!",2014-04-20 00:32:54,Sher-e-Punjab,Tucson,AZ,4.0,446,"Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife",39,3.8,1
Q8k6bndVPPDAQl9KuU9POA,1HUAEUkVOLZ5DptFf7oIvQ,wghnIlMb_i5U46HMBGx9ig,2.0,1,0,0,"Food used to great years ago but getting really chintzy.  Beef with broccoli, thin tough pieces of beef, six slices covered in veggies.  Not many people, and seeing dirty aqarium while eating not indusive to fine dining,",2016-02-23 18:05:34,China Dragon Restaurant,Tucson,AZ,3.0,23,"Restaurants, Chinese",14,3.0,0
lpUwr3EoyHgw5n-Y1syp_w,vPitUg4fkQBCi9qqNDgExA,WLiqfxv_GhFFA5sm878a2w,1.0,2,0,0,"We had two items on the menu.  Lettuce wraps and Almond Chicken.  We came with a coupon and found it could only be used on some items.  The Almond Chicken was eh ok but the rice served with it was cold.  The lettuce wraps filling was also cold.  The lettuce were pieces torn and thrown on a plate resembling no shells served with care.  The filling was bland even with salt and pepper and soy sauce.  In short they were awful.  For 9 dollars I was expecting more.  The food, service and price were not worth the one star given, I would not bother, its not worth it!",2014-09-09 22:06:49,Wei Asian Cafe,Tucson,AZ,4.0,109,"Chinese, Restaurants",29,2.03,1
Q85YZgzc-_waclbS5eOWIQ,eyjhVMPb-jzshQVJ5YB-6g,K1r1fGmCbrmC_V6Aj22Zew,4.0,2,0,0,"Salads are delish, although a bit pricey at $7.75 a pop. I felt the healthful salad eating justified a cookie though, and damn was that money well spent. They do baked goods and coffeehouse drinks, as well as bread-y and salad-y treats very well. 
Great lunch spot, eat outside on a sunny day!",2006-05-02 06:54:09,Village Bakehouse,Tucson,AZ,4.0,296,"Bakeries, Restaurants, Food, Breakfast & Brunch, Sandwiches",305,3.78,21
KubhmZ6MADKfAh0TucXZeQ,iW4scl2ezCV6IGfOk6OtyQ,xwKYBPO0ByGlkvNcr8FdqQ,5.0,0,0,0,"Always outstanding. This evening, they were a bit short on wait staff but Frank our waiter made up for it, after some initial delays, with extraordinary attention. An outstanding generous gin Martini followed by the smoothest imaginable vichyssoise and a distinctive duck dish, all crowned by an exemplary creme brûlée. Fabulous! Whoever edits the menu should correct the spelling of sauce bearnaise and of Riesling.",2017-04-30 03:57:53,Le Rendez-vous,Tucson,AZ,4.0,223,"Restaurants, French, Tapas/Small Plates",36,4.62,0
qXT9LQRf0j2tE-rEruWCCw,c9-jEIfBnLa4iNHxVmXAHA,V9XlikTxq0My4gE8LULsjw,4.0,0,0,0,"What what???

I've seen these all over the country and haven't been back since about 6 years ago so I couldn't recall what the place was all about.

Went last night with a friend and discovered why us americans are the size we are.

Everything is HUGE, and I mean HUGE! However everything is also ""good 'ol American home cookin"" which translates to "" Oh hell yes I'll have another scoop"" 

I had the Goldpan chicken (I think that's right) which consisted of chicken in a sour cream based sauce with red onions and mixed with sauteed veggies, mashed potatoes and a large, buttermilk biscuit.

I only dare to come here once every couple years, otherwise I will DIE of chronic heart failure from too much goodness.",2008-08-18 10:56:39,Claim Jumper Steakhouse & Bar,Tucson,AZ,2.5,325,"Restaurants, Nightlife, Seafood, Steakhouses, American (Traditional), Bars",608,3.57,44
GBda7VzgbxdbKDlDKWERTA,JclBkdNeLD0hpv9AR_HaeA,UCMSWPqzXjd7QHq7v8PJjQ,4.0,0,0,0,"The food took forever- servers were really friendly, but they looked very unorganized. Example, after breakfast we asked for a heated cinnamon roll and it sat so long it got cold again lol. It was amazing though once we finally got it. The pork belly was great, eggs way undercooked. Overall, we might go back for a cinnamon roll to go, but not to eat, just not worth the waiting.",2016-01-17 17:16:55,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",80,3.84,2
cLZYOOYH_fnIMp7VJzKm3A,VJZPJjgZpO7Slo3_zWtsAg,-y5vYOsyL4bSFxeOtQtYbg,5.0,1,0,1,"we stopped in just to randomly check for a few things -- who knew you could find birch beer in Arizona! other than that, we snagged some Vosges chocolate (Mo's Bacon Bar is the BEST!), strawberry Pocky, and random other goodies. The prices are a bit high, but most items are imported or hard to find, so it's kind of understandable. I think we drooled over the bakery section for about 20 minutes -- everything looked AMAZING! nice place to find unusual ingredients, and really fresh meat and seafood.",2010-10-06 17:13:56,AJ's Fine Foods,Tucson,AZ,4.0,258,"Delis, Bakeries, Food, Grocery, Restaurants",163,4.14,10
qVOT0Z7HIMn1PVYMXIKyjQ,JQe6xrPnYWZ3rWDbgwWZsA,UCMSWPqzXjd7QHq7v8PJjQ,4.0,0,0,0,"Long wait if you go on a weekend, but worth the wait. The potatoes are the best breakfast potatoes I've ever had. Bacon was delicious as well. Both the smores and classic french toast were very good! Pricey, but worth it for special occasions.",2017-02-19 18:02:46,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",10,4.17,0
cySVQO0hl8ObV_og3PA3RQ,4kKngcDGjuzo18pxx5jHog,SLreQZjicOqB_7MCfJ8MdQ,2.0,4,1,1,"This was nothing special and seemed a little overpriced for quantity. 

It's a typical diner/cafe.  All American (and the decor will not let you forget that).

The food was not memorable and I think there are better breakfast places on the east side.  But if you are in the area and don't want to look elsewhere, swing on here.",2013-01-02 15:47:15,Biscuits Country Cafe,Tucson,AZ,3.5,167,"Restaurants, Breakfast & Brunch, American (Traditional), Cafes",409,3.85,41
xz5X20YrhKZzDyW9i4o9TQ,ca6kdNnAr3ETq4nBZDCh3Q,jmwasbZfgj3honf79qKsnA,5.0,0,0,0,"This is my favorite taco place in Tucson. It has delicious vegetarian options and the price is hard to beat. They have excellent salsa options and you get complimentary chips. The only issue is that parking is difficult to find, but that's expected with any restaurant in downtown.",2017-09-20 19:19:14,Street- Taco and Beer Co.,Tucson,AZ,4.5,805,"Mexican, Bars, Restaurants, Nightlife",39,3.02,0
pdovp0tLUGZLAfXmjaJiVA,HTFyT2aSIUUNYhw6fR99og,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,Absolutely amazing!! Cute little restaurant serving breakfast and brunch. They have a bunch of unique and tasty mimosas. Super cool atmosphere and decor. Food was extremely tasty. Awesome find during our short stay in Tucson!,2017-04-07 21:44:16,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",10,4.8,0
DPs67nyFMtdBackndhne2A,zGIbK5SuOTnAtf8UEsr1iw,jmwasbZfgj3honf79qKsnA,5.0,0,0,0,Great food!  Great Prices!  And above all Great Customer Service.  Favorite was the Al Pastor Strert Taco.  Added Bonus was the Salsa Bar.,2018-02-01 23:16:12,Street- Taco and Beer Co.,Tucson,AZ,4.5,805,"Mexican, Bars, Restaurants, Nightlife",1,5.0,0
UEnmq15vrjYgsUQQhGNuEg,Z1wf19FVzvR57O0T-CdBYw,bXjnfT69E8DJinX-ifOofA,5.0,0,0,0,"In Tucson for work and it was lunch time.  This is a Small place on the side of the road in a dirt kind of lot. Looks a bit shady from the outside and definitely wouldn't have stopped if we weren't told the place was good.  I ordered 12 wings and split the flavors between the garlic Parmesan and the medium buffalo, The wings came out and i realized that it was WAY more food then expected since the wings were gigantic.  they were cooked perfect and the flavoring on both were amazing.  My friend ordered the chicken tenders and a basket of bacon cheese fries.  the fries were awesome and enough to be a meal by itself, the 12 tenders was enough food for 2 people!  overall, the food was amazing, prices were very reasonable for the quality and the amount of food, and the girls working we all friendly and nice to look at.  can't wait till i'm back for work and can stop in again!",2015-07-03 21:01:05,Wings Over Broadway,Tucson,AZ,3.5,302,"Chicken Wings, Restaurants, Sandwiches, Burgers",55,3.6,1
SqpirYuX_ijNG6QX4i4sAA,ko9gtuvd4ZPpux-U76vYIQ,SbdL-8NSmTWgSwdGZBa7WQ,5.0,0,0,0,This is my favorite pizza place in Tucson! Great food! Great service! Relaxing atmosphere! And did I mention the super stix! You haven't lived until you've tried the super stix!,2018-07-17 02:08:17,Fresco Pizzeria,Tucson,AZ,4.0,240,"Food, Food Delivery Services, Salad, Italian, Pizza, Restaurants",19,2.35,0
qIYINl3pON4GUPa3J_xSUA,FjZZt5GFKHu1RCRYiRCM7w,jmwasbZfgj3honf79qKsnA,5.0,0,0,0,Best tacos in Tucson hands down. If i want tacos i must go here. They just opened another location in the park place mall and i love it! Worth the money,2018-04-15 21:53:39,Street- Taco and Beer Co.,Tucson,AZ,4.5,805,"Mexican, Bars, Restaurants, Nightlife",5,4.8,0
USBrda9rS29Xm8MG1FNC_Q,NzmKzKEe30NeaBRmS0iM6Q,avcOkMsnFse9D-DpIimYkA,1.0,1,0,0,"My husband is a huge fan of Chinese buffets, but this place did not live up to its name. At all. We got there 5 minutes after they opened expecting fresh food on the buffet. It tasted like they brought out yesterday's leftovers. The baked chicken was over cooked. Most items were sitting in puddles of grease. Everything we put on our plates was cold or lukewarm. The egg drop soup was bland. Sushi had very little variety (every roll had cucumber and crab, and then something else on top). They do offer a military discount, but at the higher Sunday price it was NOT worth it. There are other options in town. Stay away from this place.",2015-08-30 18:34:54,U-Like Asian Buffet,Tucson,AZ,2.5,98,"Asian Fusion, Buffets, Restaurants",15,3.27,3
WGJLIsPuUg1iQ_sdlUct4Q,2Ub3NQomPLCXvnmyDLYopw,lhsQkb5nhf-Kd5OvgB9MNg,3.0,0,0,0,"I really enjoy the sushi here. It always taste so fresh and while their prices aren't the best, for what you get I'm pretty impressed. My husband always gets the teriyaki steak. Compared to other places the teriyaki steak is a little expensive for the quantity /quality. Service is always good, they keep your drinks filled and I have never had to wait too long for food. We don't go out of our way to go here, but if we are in the area we tend to stop in.",2017-06-27 22:47:16,Sachiko Sushi,Tucson,AZ,3.5,191,"Japanese, Restaurants, Sushi Bars",66,3.24,2
QTE44bHheG6ugQU4em4SdQ,B6FbaEEn5Uh4kEqv4kUdgA,f82dhKNiUXsDVPMLqKYiIQ,3.0,0,0,0,"OK lunch buffet, but too oily.  i think weekend buffet is better than weekday.",2005-03-12 03:47:06,Sher-e-Punjab,Tucson,AZ,4.0,446,"Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife",9,4.3,0
bB9KlLxjktQ8-lrMrgZSug,9e0YLoHzJIQdT6327ZhqdQ,KxrXqdsgT7lcghhNk00z6w,5.0,0,0,0,"Love the food and the atmosphere. The waitresses are always outstanding! Plenty of bang for your buck. Would highly recommend. When our family comes in from Arkansas, we always make sure we take them to try Jerry Bob's.",2017-03-04 00:16:29,Jerry Bob's,Tucson,AZ,3.0,33,"Restaurants, Breakfast & Brunch, American (Traditional)",9,4.44,0
E9sH59W0xvoUc1xFQxw4ng,ie5C_DIcbhVRIzF1N4wcdw,GlYN-RJyL_YwxIqsSDo1ag,4.0,0,0,0,"The food was good, had the cornbread waffles and they were amazing. Also got the hashbrowns which were a little too greasy for my taste. They do have fresh squeezed orange juice! Its a little noisy inside due to the kitchen not being completely separated from the dining area. Overall I would recommend!",2013-08-03 20:13:32,Mother Hubbard's Café,Tucson,AZ,3.5,250,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, American (New), Waffles, Cafes",4,2.75,0
-SAZdRSg8wJWSj4A05MvgQ,xiYqjtnm2C3K4mWKMuNRfw,Wd9JBLjCCh5yTF0vPAxCAA,5.0,2,0,1,"This place was frickin' amazing! Some of the best, if not THE BEST mexican food I've ever had, and I've had a lot of mexican food. 

First off, the service was very polite and helpful, recommending some excellent dishes.  I had the tortilla soup, which had everything under the sun: tortilla strips, avocado chunks, sour cream, cheese globs, other good stuff that I don't even know about.  My brother got the cheese soup, which was really good also.

I also had a shrimp quesadilla, which was really delicious, due to the spices they put on the shrimp,  nice blend of pepper and other unknown spices.  But the cous de gras, was the chiles, stuffed with shrimp, wrapped in bacon, and sitting in a soy sauce-esque liquid.  UNBELIEVABLE! I have no idea what it was called, but it's an appetizer, just ask the server.

I would go far out of my way to make a trip back to El Merendero, I suggest you do the same.",2013-01-03 00:26:30,El Merendero,Tucson,AZ,4.0,202,"Mexican, Restaurants",171,3.73,6
cbrdBaLKHQJbSExD60k0MQ,6-DBwoNPw5zenYYSg6RrhA,UCMSWPqzXjd7QHq7v8PJjQ,3.0,1,0,0,Decent place for lunch. Overall service is good with friendly employees.,2016-10-14 06:49:32,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",17,3.95,1
dOxBCEnkyeJzH8sNoFGYZw,RHEWaOrTt68F6nWB3UKDgQ,Wd9JBLjCCh5yTF0vPAxCAA,5.0,1,0,0,"To the reviewer who said 'best Carne Asada burrito ever', absolutely agree! It's yummy, and huge. The Carne Asada in general is excellent at this restaurant. Their shrimp is excellent and their tacos are good. Honestly I haven't had anything here that I didn't like. The food is really good and very authentic Mexican. Before taking your order they bring you chips and salsa. The chips are authentic themselves, which means they're not all salty as you would expect American chips to be. But you don't need them salty when there's salsa, plus they bring you limes which are an excellent addition if you squeeze them over the chips. 

The staff is very friendly and helpful but not in your face as at some restaurants. The building is nice, and it's a really pleasant atmosphere. Plus the food doesn't take very long to come.

It's definitely not a fancy restaurant, so if you're looking for someplace for a special occasion you might want to look elsewhere. But it's clean, neat and extremely relaxing inside. So if you're looking for good Mexican food, this is definitely the place to go!",2013-07-12 20:38:40,El Merendero,Tucson,AZ,4.0,202,"Mexican, Restaurants",12,4.29,0
